latitude,longitude,year,season,gender
26.33835769,53.42103107,2006,2,0
26.6059853,53.36646518,2006,1,0
26.38180295,53.57763649,2010,2,0
26.58375605,53.68535968,2012,3,0
26.33501782,53.54831095,2007,3,1
26.42687993,53.64668091,2002,0,1
26.36551473,53.70758934,2008,2,0
26.48457153,53.4911683,2007,3,1
26.43212192,53.66527179,2002,1,0
26.428639,53.30660913,2003,2,1
26.25435783,53.45956236,2012,2,1
26.27180975,53.43833237,2005,0,1
26.58413323,53.53288757,2001,3,1
26.40243666,53.72083111,2001,2,1
26.45093645,53.33029471,2009,0,1
26.55367805,53.44010104,2001,0,1
26.53488026,53.58581002,2002,1,1
26.60488945,53.626614,2011,3,0
26.25264233,53.48976287,2010,3,0
26.53011288,53.58228132,2009,1,1
26.35408465,53.61940531,2006,3,1
26.460565,53.57381043,2002,2,0
26.24081409,53.48939748,2008,2,1
26.51129571,53.53696535,2007,0,1
26.45958676,53.28059934,2010,0,0
26.61080826,53.36324365,2010,3,1
26.58043706,53.48559967,2002,0,0
26.44033651,53.40876893,2006,0,1
26.23320812,53.46053584,2008,1,0
26.37772467,53.39637502,2002,2,1
26.26213602,53.62313479,2004,3,0
26.24600175,53.55647778,2000,2,0
26.5638832,53.4398607,2000,3,1
26.43497882,53.31710414,2009,0,0
26.336516,53.44195169,2003,0,1
26.31008911,53.49708455,2000,1,1
26.35675731,53.57498388,2004,0,0
26.4311059,53.42813301,2003,1,0
26.65027124,53.56599188,2009,3,1
26.35146639,53.32083137,2001,0,0
26.22268332,53.53014593,2003,1,0
26.32956591,53.65601853,2005,1,1
26.35271422,53.49425099,2002,3,1
26.6103849,53.55070362,2010,3,1
26.54020262,53.39208304,2003,3,1
26.48122569,53.46074966,2009,0,0
26.30519534,53.56059911,2005,3,0
26.42303282,53.51112359,2008,1,0
26.4045088,53.4898473,2006,1,0
26.25460392,53.5402678,2000,2,0
26.63689204,53.62708604,2010,0,1
26.54512055,53.54385771,2003,0,1
26.36991035,53.48997091,2009,3,0
26.35967688,53.53965927,2004,0,1
26.48584777,53.39638111,2006,1,0
26.23531315,53.42324052,2009,0,1
26.47315233,53.63449388,2007,3,1
26.24632146,53.4786594,2003,2,1
26.44138198,53.57080732,2001,0,0
26.42133422,53.6325812,2008,1,1
26.64654022,53.45879683,2012,0,0
26.49696867,53.5832329,2004,3,1
26.4364135,53.43175728,2003,3,0
26.37516775,53.45756614,2006,1,1
26.43055677,53.51123373,2000,2,0
26.48880937,53.3282266,2004,1,1
26.61584618,53.47637941,2011,1,0
26.29329173,53.54178208,2007,1,0
26.43266001,53.3780526,2005,3,0
26.27293557,53.47774952,2000,2,0
26.50842087,53.69953505,2005,1,1
26.45536288,53.28066774,2010,2,0
26.5918001,53.68188326,2000,0,1
26.23949067,53.5011995,2000,3,1
26.44256498,53.25009314,2010,1,1
26.49876755,53.45953097,2005,1,1
26.46819647,53.30659128,2000,2,0
26.48658859,53.59679189,2001,3,1
26.43187773,53.66201876,2008,0,1
26.42736421,53.25694015,2005,3,1
26.60423323,53.57982928,2003,2,1
26.58745711,53.67162675,2001,1,1
26.54888274,53.29632358,2012,0,1
26.49980673,53.50351702,2002,2,0
26.3454422,53.53355117,2004,1,1
26.54925756,53.47955079,2005,0,0
26.27773497,53.42554145,2007,0,0
26.3609595,53.46199827,2010,1,1
26.30790265,53.5023971,2006,3,0
26.48620381,53.40744245,2004,0,1
26.42307891,53.27862317,2010,1,0
26.37532234,53.71684658,2012,3,1
26.40719785,53.60592746,2002,1,1
26.48946591,53.57981927,2003,1,0
26.41379042,53.69696526,2002,2,0
26.43276068,53.5060833,2012,3,1
26.25557515,53.50996657,2004,3,0
26.57312302,53.56489089,2003,0,0
26.3686741,53.63667833,2005,0,1
26.30877905,53.44796636,2002,0,0
26.55243047,53.64844191,2008,1,0
26.4436461,53.55218512,2000,3,1
26.60444359,53.65357397,2012,1,1
26.41385279,53.3741828,2000,1,0
26.29908178,53.39400422,2002,2,0
26.41087012,53.62635623,2010,1,1
26.40162162,53.70654278,2007,1,1
26.40680798,53.56700866,2006,3,1
26.62085318,53.43562997,2000,2,1
26.61770264,53.51268094,2011,3,1
26.3782754,53.32278892,2012,0,0
26.44332927,53.43404785,2004,1,0
26.28695278,53.37751281,2006,2,1
26.49336228,53.46291635,2001,2,0
26.60011094,53.54594675,2004,3,0
26.36622882,53.3149724,2001,0,0
26.50442196,53.70930915,2003,1,0
26.61185085,53.62003049,2002,3,0
26.61634874,53.36439158,2011,2,0
26.57615766,53.42712977,2010,0,1
26.4809321,53.48149849,2006,1,0
26.50233467,53.59187061,2007,2,1
26.55167456,53.71684992,2012,2,1
26.45831566,53.53163222,2004,3,1
26.5067462,53.45889532,2012,2,1
26.53194765,53.27116536,2008,1,1
26.4495353,53.3741081,2000,3,1
26.23275371,53.50903594,2006,2,1
26.46234411,53.51541296,2006,0,1
26.30407957,53.5708375,2000,1,0
26.372463,53.65813219,2004,1,1
26.51522057,53.60926729,2002,1,1
26.51353902,53.56320168,2008,2,0
26.26979393,53.35121915,2008,1,0
26.5594223,53.64187426,2011,3,1
26.36487571,53.33781728,2010,0,0
26.41523628,53.35523673,2002,1,0
26.30589677,53.5186193,2009,2,0
26.28346169,53.56978392,2005,0,0
26.35655461,53.65863572,2000,0,1
26.56121844,53.53281306,2004,2,0
26.35748536,53.46985636,2005,3,0
26.58499833,53.51520262,2012,3,0
26.35609864,53.4840653,2008,0,0
26.33764115,53.40942808,2003,2,0
26.52159786,53.46935845,2001,0,1
26.39551604,53.43936219,2004,1,1
26.26116613,53.39609025,2005,0,0
26.500906,53.33125829,2002,0,0
26.28181095,53.32768884,2007,1,0
26.3799428,53.29017978,2009,3,1
26.58319701,53.63683785,2003,1,0
26.2601938,53.4788337,2005,2,1
26.56387269,53.34989667,2012,1,0
26.38995511,53.66053622,2003,0,1
26.65063013,53.52149521,2011,3,1
26.48103746,53.27424339,2003,2,1
26.55970956,53.53495888,2007,3,0
26.30852581,53.58128672,2001,3,1
26.28539467,53.63806645,2004,1,1
26.60754748,53.36133488,2003,0,1
26.33753879,53.46954545,2012,3,1
26.5556465,53.47106424,2003,2,1
26.3006544,53.69118506,2003,0,1
26.35206439,53.66272922,2002,2,1
26.40818724,53.71689756,2011,0,1
26.61972374,53.47733071,2009,3,1
26.26219558,53.64084457,2012,3,1
26.44601346,53.55740262,2001,3,1
26.40464277,53.66503781,2005,0,0
26.46787657,53.72119535,2003,1,1
26.28354333,53.32776878,2004,1,1
26.30833702,53.51575364,2002,3,1
26.50951512,53.72109197,2006,2,0
26.49409632,53.28834957,2005,1,0
26.47786259,53.65873232,2003,3,1
26.2441252,53.42551187,2004,0,1
26.33760689,53.37756768,2012,0,1
26.40691728,53.47570149,2010,0,0
26.60435692,53.34356004,2012,3,1
26.42332508,53.25032584,2008,3,0
26.52081376,53.39888327,2005,0,0
26.55801853,53.40513863,2000,0,1
26.55577074,53.66613029,2011,2,1
26.40391395,53.57499194,2004,0,1
26.40000834,53.67259232,2001,0,1
26.40425681,53.68521377,2004,3,1
26.28906329,53.35553436,2011,3,0
26.48102112,53.47049525,2007,0,0
26.37742413,53.51939332,2010,3,1
26.24462495,53.55395242,2003,3,0
26.45310324,53.43753653,2001,0,1
26.4301528,53.30990379,2005,1,1
26.42857014,53.40585696,2005,1,0
26.65115536,53.54083471,2007,2,0
26.61941,53.42094693,2012,0,1
26.52197494,53.62601102,2008,1,1
26.57943427,53.38307337,2008,3,0
26.51115521,53.68017554,2012,1,1
26.52916312,53.67491198,2007,0,1
26.45746339,53.56231267,2011,3,1
26.34681252,53.6168592,2006,2,0
26.46624821,53.31391301,2004,3,0
26.34529602,53.48035342,2009,2,1
26.55949569,53.45474298,2005,0,0
26.29139542,53.48207495,2008,0,1
26.46551201,53.59880156,2008,1,0
26.53329096,53.45737262,2009,1,0
26.40916221,53.62078752,2007,0,1
26.26301805,53.54961802,2009,2,1
26.42053508,53.55988351,2003,3,0
26.33211605,53.58744469,2006,3,1
26.42522524,53.71193688,2007,1,1
26.40556565,53.50461801,2008,0,1
26.53729196,53.47111383,2009,3,0
26.25125665,53.48974435,2005,3,1
26.64297874,53.46420139,2008,2,0
26.30506029,53.35189638,2001,2,1
26.55361647,53.54246202,2007,0,0
26.37513026,53.64941354,2011,1,1
26.38921132,53.27429081,2006,2,0
26.40823249,53.68503715,2002,2,0
26.39138981,53.52815392,2008,1,0
26.48215802,53.73665028,2008,1,1
26.54849747,53.56721017,2003,3,0
26.52029206,53.4332008,2005,0,0
26.30025442,53.56057534,2001,2,0
26.51450099,53.69163698,2003,2,1
26.48786314,53.46195873,2000,2,0
26.59864089,53.37350305,2011,0,0
26.37140398,53.51006305,2003,3,0
26.31573311,53.30263141,2000,0,0
26.35221298,53.63023984,2002,2,1
26.38253712,53.37474507,2005,1,0
26.3889454,53.35897836,2011,1,1
26.63488446,53.38143581,2002,1,1
26.43517091,53.45484333,2003,2,1
26.51989768,53.56820157,2003,2,1
26.24055381,53.45684239,2010,0,1
26.40482158,53.32239726,2010,0,0
26.35214516,53.49437741,2001,3,0
26.57481569,53.49966442,2006,2,1
26.56437262,53.6080833,2010,0,0
26.29178881,53.59552153,2005,0,0
26.54762842,53.42186431,2006,2,1
26.34640955,53.54966963,2002,2,1
26.4506018,53.58616262,2003,1,1
26.56263392,53.53858941,2007,2,1
26.63399521,53.3844245,2012,0,0
26.50715319,53.28975339,2005,3,0
26.44939675,53.36011758,2002,0,1
26.51604949,53.50011746,2001,0,1
26.36828835,53.52625932,2000,0,0
26.45837877,53.69943178,2006,0,0
26.37206356,53.41425402,2000,0,0
26.49834024,53.59246726,2006,1,0
26.28082417,53.63605305,2009,0,1
26.2750931,53.53561895,2005,2,0
26.406029,53.38239353,2005,0,0
26.57820076,53.3323936,2007,3,0
26.36931663,53.63526258,2008,3,1
26.28879974,53.53448703,2003,1,0
26.49995231,53.71692062,2002,2,1
26.51414002,53.37614681,2012,0,0
26.39082667,53.49411493,2009,0,0
26.36923632,53.58669777,2010,0,1
26.37481806,53.49731292,2008,3,1
26.58232166,53.60130836,2008,0,1
26.53357463,53.58552036,2000,3,1
26.31788624,53.46725749,2000,2,1
26.23036617,53.55830086,2012,3,0
26.31142746,53.69519535,2003,0,0
26.53472829,53.5310796,2005,0,1
26.43346463,53.32306274,2004,0,0
26.34411117,53.49580647,2004,0,1
26.34410235,53.37287935,2005,3,0
26.497563,53.30307097,2001,2,0
26.48579349,53.42842014,2000,1,1
26.2645904,53.62232376,2006,1,0
26.58045753,53.35957788,2006,3,0
26.61627782,53.46292833,2009,1,0
26.31360986,53.53640582,2001,2,0
26.51816336,53.64506678,2002,0,0
26.5481845,53.36403861,2008,0,0
26.33696365,53.38598351,2006,1,1
26.27183696,53.55845768,2001,0,0
26.24773815,53.44103607,2000,1,1
26.45679237,53.252951,2007,1,0
26.23370637,53.41481573,2000,3,0
26.43415441,53.6667174,2002,0,1
26.45575425,53.70771859,2002,1,0
26.54433758,53.57815235,2003,1,0
26.57615274,53.5963278,2003,2,1
26.27407567,53.60677657,2000,2,1
26.41284399,53.29781935,2005,2,0
26.65180653,53.44463154,2005,0,1
26.63950592,53.56222322,2004,0,0
26.47389286,53.29689899,2008,3,0
26.5091767,53.54433639,2002,2,0
26.37467809,53.32964734,2010,0,1
26.58142795,53.37790516,2010,3,1
26.46859955,53.74332123,2002,2,0
26.28778533,53.38475319,2005,2,0
26.41958316,53.52719163,2011,1,1
26.27461743,53.64308174,2006,3,0
26.59251723,53.53428604,2011,3,0
26.43900264,53.46429985,2006,2,0
26.63870093,53.60642895,2006,3,0
26.50613461,53.56583582,2005,1,1
26.63595976,53.41191803,2008,3,1
26.60959027,53.33435593,2009,0,0
26.36755019,53.68500834,2010,1,1
26.40880568,53.45684774,2000,3,0
26.45702831,53.45924452,2006,2,0
26.58821618,53.58050521,2010,1,0
26.30306838,53.56999152,2006,0,0
26.36481973,53.6295449,2002,2,0
26.42620781,53.51799292,2006,2,1
26.45326602,53.54199597,2003,0,1
26.51166752,53.40686079,2000,2,0
26.4474208,53.71414518,2007,0,0
26.33919754,53.60747792,2002,2,1
26.59443213,53.38418139,2000,3,0
26.42655608,53.65177334,2010,3,1
26.66278061,53.51553031,2010,2,1
26.58044775,53.62325273,2007,2,0
26.46864802,53.4409237,2007,2,0
26.41494465,53.53261802,2006,0,1
26.49050561,53.71407664,2011,1,1
26.47197583,53.65589837,2009,3,0
26.60799757,53.50817559,2002,0,0
26.30789957,53.42797471,2005,0,1
26.34460082,53.32511539,2002,1,1
26.3176993,53.61053814,2003,2,1
26.47793088,53.33034854,2003,1,0
26.48193599,53.46968229,2007,1,0
26.51317442,53.5298517,2006,0,0
26.57873097,53.48853778,2010,2,1
26.62019261,53.57551204,2004,3,1
26.64755186,53.45499191,2005,1,1
26.26172012,53.49680121,2001,3,0
26.52956922,53.46303945,2010,3,0
26.54344065,53.71946172,2012,0,1
26.43947335,53.39844346,2001,0,1
26.26307006,53.44593061,2008,1,0
26.23396564,53.46329583,2005,1,0
26.381248,53.3093067,2007,0,0
26.29684763,53.57692721,2010,2,0
26.50217392,53.29693343,2002,0,1
26.37890753,53.27197327,2004,1,0
26.340194,53.30465904,2011,3,0
26.53585349,53.35504505,2006,3,1
26.3610642,53.58054508,2005,3,0
26.50626951,53.6154434,2002,1,0
26.39464645,53.68791333,2003,0,0
26.64483568,53.43074357,2011,1,1
26.39883931,53.46636147,2000,2,0
26.40760717,53.55711539,2009,0,1
26.61403907,53.65909887,2003,2,1
26.37372117,53.51571552,2008,3,1
26.35599908,53.41385003,2012,1,0
26.47772642,53.49342552,2012,0,0
26.56540601,53.47870183,2009,0,0
26.47085102,53.38164273,2001,0,1
26.43132564,53.64449842,2007,3,1
26.57634951,53.39214089,2003,0,1
26.3795764,53.45970051,2007,0,0
26.27443711,53.40985281,2008,1,0
26.65926171,53.43869217,2011,3,0
26.28785815,53.66031233,2009,2,1
26.42833494,53.59794695,2001,0,0
26.38849688,53.33193095,2007,1,1
26.25842341,53.61240005,2006,2,1
26.47052491,53.49572747,2001,2,0
26.3534567,53.64842009,2006,3,0
26.23167628,53.45415559,2007,3,1
26.5272916,53.383008,2008,3,1
26.41301295,53.38439851,2002,0,1
26.57168364,53.57961323,2000,3,1
26.36817342,53.32919549,2007,1,1
26.33200513,53.39148203,2003,1,0
26.49156144,53.7304696,2009,2,1
26.41600431,53.57251991,2002,1,0
26.30430441,53.4023257,2003,1,1
26.35508512,53.49041055,2005,3,0
26.63181843,53.57397841,2010,3,1
26.49459004,53.70094904,2000,2,1
26.499614,53.26339953,2009,0,0
26.27021832,53.64196883,2012,1,0
26.37816438,53.70036431,2010,3,1
26.37846952,53.52411445,2011,0,0
26.38024465,53.45876439,2003,0,0
26.36719871,53.45390391,2004,2,0
26.5436494,53.67049429,2008,1,0
26.45405244,53.65240246,2005,2,0
26.36643286,53.54051797,2008,0,1
26.48412244,53.71738586,2002,3,1
26.47289354,53.62438229,2006,2,1
26.28222724,53.3446196,2009,3,0
26.26566433,53.57359124,2012,2,0
26.5012051,53.42446836,2008,0,0
26.24656302,53.41284616,2009,0,1
26.60739381,53.55710974,2004,0,0
26.37023192,53.38656934,2012,2,0
26.33598888,53.39821253,2012,0,0
26.55212676,53.48549068,2004,0,1
26.30362127,53.62684644,2008,1,1
26.52133676,53.47713938,2002,0,1
26.37690036,53.35837753,2002,1,0
26.42895931,53.40033406,2011,3,0
26.22600522,53.45875151,2003,3,1
26.61579583,53.50948233,2009,0,1
26.40520819,53.74505303,2007,2,0
26.45669135,53.31494047,2003,0,0
26.30542983,53.67921378,2007,2,0
26.35380846,53.72424092,2008,0,0
26.48659545,53.70526916,2005,3,1
26.38265204,53.48911926,2010,2,0
26.66045972,53.53385471,2010,0,0
26.27974892,53.59907295,2001,2,0
26.27818925,53.56731416,2007,2,1
26.33581252,53.57586914,2010,3,1
26.42461352,53.53893318,2005,0,1
26.55330977,53.42155648,2008,3,1
26.25342637,53.40510116,2003,1,1
26.33724218,53.34801995,2003,2,0
26.6530871,53.47952415,2008,1,0
26.33315343,53.46227298,2000,1,1
26.60990926,53.61434923,2012,3,1
26.42572943,53.64097746,2000,2,1
26.65315115,53.50982218,2009,2,0
26.57918271,53.39990709,2006,0,1
26.45997318,53.25402997,2009,0,0
26.4153919,53.54490834,2008,2,1
26.3600959,53.67672326,2000,3,1
26.50704536,53.65345476,2000,0,0
26.24133409,53.53446869,2010,2,1
26.36232189,53.43039796,2003,3,1
26.33222493,53.30596592,2002,0,0
26.48893207,53.54012712,2009,3,1
26.25251613,53.61266169,2010,0,0
26.50392026,53.62154337,2002,1,1
26.5370359,53.48098273,2011,0,0
26.48920919,53.59886547,2010,2,0
26.30541428,53.45411215,2007,0,0
26.51065948,53.58074492,2004,2,1
26.48130229,53.66823567,2006,3,0
26.23885931,53.42933471,2011,2,1
26.23778445,53.49895107,2003,0,1
26.60260803,53.47846367,2010,1,0
26.54880033,53.61939395,2006,1,0
26.30513018,53.66211684,2008,2,1
26.34021626,53.39904906,2000,1,1
26.43154893,53.68100033,2009,2,1
26.39839536,53.65888589,2010,1,0
26.42997128,53.51261445,2006,3,1
26.28982993,53.396809,2009,2,1
26.6549537,53.43934845,2000,1,1
26.45059606,53.37421104,2010,3,1
26.53883454,53.54628897,2002,2,0
26.60139155,53.39885897,2004,0,1
26.31935978,53.55984392,2003,3,1
26.49345084,53.2741717,2004,0,1
26.25896996,53.38291752,2001,0,0
26.38930587,53.67548261,2010,0,0
26.60119767,53.44876964,2005,2,1
26.47152002,53.30943665,2004,0,1
26.27745857,53.52567881,2012,3,1
26.39944397,53.50481797,2000,0,1
26.56135982,53.62262319,2001,2,1
26.4476049,53.61944446,2001,1,0
26.46319736,53.27558715,2006,0,1
26.39546151,53.72457615,2000,3,1
26.43336277,53.33527759,2001,0,1
26.27157129,53.62726492,2012,2,1
26.44625731,53.34091254,2002,2,1
26.53663299,53.3497257,2011,1,0
26.59428183,53.45000764,2010,1,0
26.55377496,53.35703477,2008,2,1
26.63414701,53.47878253,2010,2,1
26.44856185,53.66427261,2012,3,1
26.38629558,53.3963917,2000,0,1
26.3911702,53.65641204,2002,3,1
26.55329551,53.47729347,2002,3,1
26.61647578,53.58717196,2009,2,0
26.28977513,53.46194944,2010,2,0
26.38373345,53.58622662,2005,1,0
26.30581553,53.31125289,2010,3,1
26.2916118,53.38888801,2001,0,1
26.48413415,53.62858024,2012,0,0
26.53440146,53.36902376,2003,3,1
26.36753639,53.29581548,2011,0,0
26.30547974,53.35352179,2001,0,0
26.33608636,53.67726446,2005,3,1
26.39423502,53.70519197,2011,3,1
26.46573518,53.69751948,2001,0,0
26.45814923,53.53404421,2009,3,1
26.57615359,53.35975622,2002,1,0
26.52741986,53.6483097,2009,2,0
26.31104189,53.51460355,2009,2,1
26.3495299,53.43687515,2007,1,1
26.36171567,53.66588192,2011,1,1
26.29087588,53.62008137,2007,3,0
26.33373824,53.69408486,2002,2,0
26.38180374,53.4494168,2008,1,1
26.49302099,53.56973629,2006,1,0
26.39857648,53.72149332,2000,0,1
26.54182672,53.53323257,2010,2,1
26.42588461,53.45422383,2006,2,1
26.38817605,53.44227891,2006,2,1
26.37055135,53.6424192,2002,1,1
26.2952474,53.58801567,2009,0,1
26.3176855,53.43550188,2008,3,1
26.24147268,53.42391294,2012,2,0
26.53013954,53.65957435,2010,3,0
26.43718574,53.74010495,2007,1,0
26.33707235,53.34978721,2004,3,1
26.57279852,53.37293641,2010,2,1
26.34160491,53.63692696,2009,0,1
26.4985149,53.39955323,2000,2,0
26.51907786,53.43658994,2000,2,0
26.56450561,53.42065233,2012,1,1
26.41668794,53.25359015,2011,1,1
26.49394371,53.31561878,2002,1,0
26.36787582,53.56451508,2000,3,1
26.48906722,53.43695734,2001,3,1
26.3053415,53.43414635,2006,2,0
26.39244763,53.41099574,2001,3,1
26.2715737,53.44331942,2010,3,0
25.59289316,52.13002103,2004,2,1
25.46658737,52.20957179,2008,1,0
25.53351832,52.21485623,2008,0,1
25.2835817,52.35136074,2006,1,1
25.1663801,52.55164789,2012,2,1
25.5853315,52.45216737,2005,0,1
25.4690724,52.03194818,2001,2,0
25.43405931,53.00694477,2012,2,1
25.76440413,52.54910744,2007,1,0
25.62014879,52.40022012,2011,3,1
25.70454448,52.49723613,2003,0,0
25.84461315,52.64479411,2008,2,0
25.58795758,52.82083348,2008,3,1
25.58157238,52.55165501,2000,2,1
25.3642171,52.36591839,2003,2,1
25.43223558,52.99743144,2005,0,1
25.38712027,52.77893378,2000,0,1
24.98311752,52.46430401,2003,2,1
25.62363717,52.29149273,2010,1,1
25.40460467,52.91046041,2009,2,0
25.75006502,52.07512861,2000,3,0
25.27090405,52.56959164,2007,3,1
25.14735804,52.13117147,2003,3,1
25.07074084,52.29160045,2002,1,1
25.84578262,52.65953046,2000,3,1
25.23738934,52.63549762,2005,0,0
25.14997824,52.85050737,2001,1,0
25.65967053,52.75315875,2007,0,0
25.63651608,52.4208257,2010,3,0
25.48315798,52.17205592,2011,1,1
25.24720733,52.27651381,2006,1,0
25.03337503,52.77249114,2012,2,1
25.04651081,52.30426184,2005,3,0
25.46120335,52.42033614,2007,2,1
25.23430796,52.32138829,2012,3,0
25.33164059,52.23397011,2010,0,1
25.76561441,52.86755961,2000,0,0
25.32839898,52.19676454,2004,3,0
25.11538005,52.82599293,2012,3,1
25.72725585,52.73839622,2010,2,0
25.62989983,52.16693199,2009,2,0
25.6747365,52.34592365,2012,2,1
25.76575318,52.72927516,2009,1,1
25.6170023,52.12587737,2003,3,1
25.45032393,52.68120526,2003,0,1
25.39616574,52.8579072,2005,0,0
25.31601675,52.61654746,2007,0,1
25.58918691,52.7243932,2005,1,0
25.88742615,52.66580424,2005,2,0
25.4946544,52.27851259,2006,2,0
25.52418911,52.49298798,2007,1,0
25.14130694,52.92985219,2000,0,1
25.52023618,52.17729364,2001,2,0
25.14215754,52.70937403,2008,0,0
25.67834772,52.62564621,2007,3,0
25.58993777,52.32021966,2008,0,1
25.59041182,52.22372525,2010,3,0
25.73960622,52.29033049,2005,1,0
25.70270389,52.20210809,2008,0,0
25.48030034,52.37178307,2001,0,0
25.22691088,52.33798017,2007,1,1
25.2512495,52.33474797,2000,3,1
25.45491415,52.00159391,2008,1,0
25.86885477,52.72275739,2009,3,1
25.52368876,52.46264755,2005,3,1
25.47349094,51.95841385,2002,0,1
25.2072423,52.45234005,2011,3,0
25.09643906,52.17991522,2010,2,0
25.58053878,52.63732436,2005,3,0
25.50032691,52.04266497,2001,0,0
25.79243257,52.23448077,2009,1,1
25.38219389,52.5649392,2006,3,1
25.52193619,52.20259309,2008,3,1
25.23315483,52.47100072,2010,2,1
25.43745663,52.69676442,2003,0,0
25.45846242,52.54016276,2008,1,1
25.82767628,52.23915645,2001,1,1
25.1243992,52.54751067,2011,3,1
25.61214824,52.708216,2001,0,1
25.08804254,52.2784569,2011,2,1
25.01130996,52.49001474,2004,3,1
25.35445519,52.52018924,2009,0,1
25.58911507,52.94734101,2004,1,1
25.4688593,52.67514057,2004,2,1
25.38351819,52.09011833,2010,2,1
25.73613211,52.91005815,2000,1,1
25.14469119,52.55424697,2002,2,0
25.31257622,52.40749757,2007,2,1
25.3152003,52.25993563,2005,3,0
25.27155906,52.36396259,2007,2,0
25.50221268,52.63316869,2010,3,1
25.63760248,52.30679834,2009,1,1
25.42506686,52.34325309,2000,0,1
25.31593326,52.14604591,2000,2,1
25.31649476,52.57399755,2005,3,0
25.27332963,52.52879375,2006,0,0
25.18433653,52.11265872,2001,0,0
25.86507324,52.32200055,2007,3,1
25.07620074,52.22349302,2003,1,1
25.38071008,52.64968308,2002,3,0
25.12717222,52.6842899,2007,1,0
25.67231844,52.90085659,2004,3,0
25.43109212,52.79268921,2007,3,1
25.85932458,52.78087419,2004,3,0
25.4221307,52.23538757,2001,0,0
25.72205296,52.70729368,2001,1,0
25.50652689,52.13402822,2012,2,1
25.90642616,52.57548498,2010,3,0
25.180809,52.07269024,2012,1,1
25.49289322,52.26230094,2001,3,1
25.72900307,52.79081238,2009,0,1
25.43802665,52.00850816,2006,0,0
25.18365937,52.04300399,2000,0,1
25.41957813,52.50858434,2008,0,0
25.11503757,52.7095108,2011,1,0
25.20751959,52.50353941,2002,1,0
25.36423626,52.74868326,2012,1,1
25.81261365,52.53363636,2011,1,1
25.16369707,52.8612098,2004,0,0
25.06529829,52.38568263,2005,1,0
25.71994695,52.59838195,2003,1,0
25.16983583,52.0666147,2000,0,1
25.01073927,52.60523239,2006,0,0
25.49934013,52.01499867,2012,2,0
25.62751792,52.64523194,2008,2,0
25.70094956,52.47659526,2012,1,0
25.27869789,52.05265026,2009,3,0
25.22500412,52.02901295,2007,0,0
25.44758389,53.01965227,2004,3,1
25.4000947,52.01628097,2006,3,0
25.5107397,52.55965595,2010,0,1
25.47921045,52.87339584,2011,2,1
25.76451262,52.70534614,2012,0,0
25.84416397,52.47963125,2007,3,0
24.9760715,52.41560981,2010,2,0
25.08443843,52.72776033,2007,2,1
25.84435819,52.64931309,2002,0,0
25.06574309,52.55540455,2006,3,1
25.52525967,52.86772623,2006,3,1
25.25121176,52.95935641,2011,0,1
25.50448037,53.01869242,2002,0,0
25.29180767,52.72218787,2005,1,1
25.53918863,52.81950208,2008,3,0
25.5709306,52.66442329,2009,3,0
25.57052996,52.19761825,2000,3,0
25.01568153,52.54318611,2010,1,1
25.624159,52.02902712,2005,2,0
24.97085262,52.47993532,2003,1,1
25.32072739,52.16437571,2004,0,1
25.34692047,52.99943935,2000,3,1
25.20143577,52.82864154,2008,3,1
25.82864625,52.22067882,2007,1,0
24.98684168,52.51922038,2008,0,0
25.02625116,52.69079782,2002,0,1
25.66352266,52.75201585,2006,3,1
25.54019397,52.66353736,2009,1,0
25.60365793,52.99073753,2004,1,1
25.56373196,52.94525375,2003,1,1
25.59413489,52.8706248,2006,1,0
25.56555391,52.90500971,2005,0,1
25.74491391,52.51706863,2006,1,0
25.82357781,52.73844487,2008,3,1
24.99534025,52.29887948,2004,1,1
25.2965033,52.07233154,2006,0,1
25.74111589,52.7520808,2012,1,0
25.73223256,52.51419194,2010,1,0
25.63111128,52.19765324,2003,0,0
25.66083867,52.83020945,2002,2,1
25.38296343,52.45790549,2011,3,0
25.34017613,52.56950064,2005,2,0
25.39536081,53.0445766,2003,0,0
25.19174357,52.33744587,2002,3,1
25.16113136,52.31256867,2002,0,0
25.53225237,52.07764321,2009,0,0
25.47010914,52.10193261,2002,0,0
25.6688224,52.37822193,2000,3,0
25.22686024,52.56951496,2002,3,0
25.21613796,52.38745638,2003,3,0
25.28573016,52.04509919,2010,2,1
25.39345034,52.32866879,2000,2,1
25.13992217,52.59367534,2012,3,0
25.08138625,52.45669845,2009,2,0
25.66346219,52.65693985,2004,3,0
25.2010514,52.05228308,2004,2,0
25.29020477,52.60571086,2011,0,0
25.75619952,52.29940381,2007,1,0
25.32479404,52.22942585,2011,2,1
25.03932864,52.60203487,2009,3,0
25.67968121,52.88178151,2001,3,0
25.47397618,52.59591146,2006,0,1
25.8341015,52.55790198,2007,3,0
25.11305362,52.55839568,2004,2,1
25.68009465,52.05103756,2004,2,0
25.72178288,52.215341,2008,3,1
25.1691402,52.40715066,2008,3,0
25.13769581,52.91934378,2011,3,1
25.25987242,52.73920299,2005,0,0
25.79833982,52.35191478,2007,2,1
25.27821763,52.92273739,2010,0,1
25.89271116,52.70264771,2012,2,0
25.04530677,52.34438403,2011,3,0
25.7590418,52.35896045,2001,0,0
25.40197611,52.1353119,2004,3,1
25.44737878,52.99760558,2005,1,0
25.5071746,52.05956149,2000,3,0
24.97327503,52.34568903,2003,1,1
25.20562183,52.22332397,2004,3,0
25.09664558,52.79167266,2012,3,1
